project,sha,module,victim,Polluter,Runtime
kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.putWithEscapedVarargsQueryParams,com.github.kevinsawicki.http.HttpRequestTest.customConnectionFactory,1.5497666
kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.putWithMappedQueryParams,com.github.kevinsawicki.http.HttpRequestTest.customConnectionFactory,1.5497666
kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.singleSslSocketFactory,com.github.kevinsawicki.http.HttpRequestTest.customConnectionFactory,1.5497666
kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.singleVerifier,com.github.kevinsawicki.http.HttpRequestTest.customConnectionFactory,1.5697666
kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.verifierAccepts,com.github.kevinsawicki.http.HttpRequestTest.customConnectionFactory,1.5497666
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testBasicListenerWithUnexpectedMessage,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,9.6414333333
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testConstructor,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,9.6415000
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testGenericsListenerDefaultConstructorThrows,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,9.6716000
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testGenericsListener,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,9.6414333333
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testOnMessageWithExpectedMessage,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,9.6414666667
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testParametrizedConstructor,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,9.6514666667
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testSequenceListener,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,9.6414333333
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testSequenceListenerWithIncorrectOrder,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,9.6516000
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testSequenceListenerWithMixedOrder,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,9.6516000
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreate,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,9.6415000
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreateWithIncorrectOrder,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,9.6616000
ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreateWithTwo,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,9.6614666667
openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.issues.issue112.IssueTest.shouldNotFail,com.openpojo.log.JavaLoggerTest.shouldLogInVariousLevels,7.90583327
openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.issues.issue112.IssueTest.shouldNotFail,com.openpojo.log.JavaLoggerTest.shouldTestError,7.964933267
openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.issues.issue112.IssueTest.shouldNotFail,com.openpojo.log.JavaLoggerTest.testToString,7.904899933
openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.issues.issue112.IssueTest.shouldNotFail,com.openpojo.log.LoggerFactoryTest.shouldReturnSetLogger,7.905233267
openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.test.impl.SerializableTesterTest.shouldSkipOverNonSerializableClass,com.openpojo.log.JavaLoggerTest.shouldLogInVariousLevels,7.875466603
openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.test.impl.SerializableTesterTest.shouldSkipOverNonSerializableClass,com.openpojo.log.JavaLoggerTest.shouldTestError,7.924933267
openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.test.impl.SerializableTesterTest.shouldSkipOverNonSerializableClass,com.openpojo.log.JavaLoggerTest.testToString,7.884399933
openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.test.impl.SerializableTesterTest.shouldSkipOverNonSerializableClass,com.openpojo.log.LoggerFactoryTest.shouldReturnSetLogger,7.894733267
openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.utils.ValidationHelperTest.shouldReportMissingASMProperly,com.openpojo.log.JavaLoggerTest.shouldLogInVariousLevels,7.93583327
openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.utils.ValidationHelperTest.shouldReportMissingASMProperly,com.openpojo.log.JavaLoggerTest.shouldTestError,7.944933267
openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.utils.ValidationHelperTest.shouldReportMissingASMProperly,com.openpojo.log.JavaLoggerTest.testToString,7.914899933
openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.utils.ValidationHelperTest.shouldReportMissingASMProperly,com.openpojo.log.LoggerFactoryTest.shouldReturnSetLogger,7.905233267
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot,org.springframework.boot.logging.log4j2.Log4J2LoggingSystemTests.loggingThatUsesJulIsCaptured,org.springframework.boot.logging.java.JavaLoggingSystemTests.withFile,20.14349994
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot,org.springframework.boot.SpringApplicationTests.enableBannerInLogViaProperty,org.springframework.boot.logging.log4j2.Log4J2LoggingSystemTests.testNonDefaultConfigLocation,20.7074666
spring-projects/spring-data-envers,5637994be37747e82b2d6d5b34555e2bee791fe6,.,org.springframework.data.envers.repository.support.QueryDslRepositoryIntegrationTests.testWithQueryDsl,org.springframework.data.envers.repository.support.RepositoryIntegrationTests.testLifeCycle,9.9128333
spring-projects/spring-data-envers,5637994be37747e82b2d6d5b34555e2bee791fe6,.,org.springframework.data.envers.repository.support.QueryDslRepositoryIntegrationTests.testWithRevisions,org.springframework.data.envers.repository.support.RepositoryIntegrationTests.testLifeCycle,9.9060000
spring-projects/spring-ws,e8d89c9eb0929dda304174729c9c69fb29f448eb,spring-ws-security,org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestUserNotFound,org.springframework.ws.soap.security.wss4j2.callback.SpringSecurityPasswordValidationCallbackHandlerTest.testHandleUsernameTokenPrincipal,14.06673337
spring-projects/spring-ws,e8d89c9eb0929dda304174729c9c69fb29f448eb,spring-ws-security,org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestValidInvalid,org.springframework.ws.soap.security.wss4j2.callback.SpringSecurityPasswordValidationCallbackHandlerTest.testHandleUsernameTokenPrincipal,14.10673337
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-util,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDefaultDirectoryManagerPath,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerNoConstructor,1.7951332663
wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-util,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerIoException,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerNoConstructor,1.7951332663
