project,sha,module,brittle,SS/NSS,isBSSPair,brittle_code,ss_or_nss_code
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.testRegistries,org.apache.dubbo.config.ReferenceConfigTest.testInjvm,0,"""@Test
    public void testRegistries() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        RegistryConfig registryConfig = new RegistryConfig();
        interfaceConfig.setRegistries(Collections.singletonList(registryConfig));
        TestCase.assertEquals(1, interfaceConfig.getRegistries().size());
        TestCase.assertSame(registryConfig, interfaceConfig.getRegistries().get(0));
    }""","""@Test
    public void testInjvm() throws Exception {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-protocol-random-port"");

        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");

        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ServiceConfig<DemoService> demoService;
        demoService = new ServiceConfig<DemoService>();
        demoService.setInterface(DemoService.class);
        demoService.setRef(new DemoServiceImpl());
        demoService.setApplication(application);
        demoService.setRegistry(registry);
        demoService.setProtocol(protocol);

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());
        rc.setInjvm(false);

        try {
            demoService.export();
            rc.get();
            Assert.assertTrue(!Constants.LOCAL_PROTOCOL.equalsIgnoreCase(
                    rc.getInvoker().getUrl().getProtocol()));
        } finally {
            demoService.unexport();
        }
    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.testModule,org.apache.dubbo.config.ReferenceConfigTest.testInjvm,0,"""@Test
    public void testModule() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        ModuleConfig moduleConfig = new ModuleConfig();
        interfaceConfig.setModule(moduleConfig);
        TestCase.assertSame(moduleConfig, interfaceConfig.getModule());
    }""","""@Test
    public void testInjvm() throws Exception {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-protocol-random-port"");

        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");

        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ServiceConfig<DemoService> demoService;
        demoService = new ServiceConfig<DemoService>();
        demoService.setInterface(DemoService.class);
        demoService.setRef(new DemoServiceImpl());
        demoService.setApplication(application);
        demoService.setRegistry(registry);
        demoService.setProtocol(protocol);

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());
        rc.setInjvm(false);

        try {
            demoService.export();
            rc.get();
            Assert.assertTrue(!Constants.LOCAL_PROTOCOL.equalsIgnoreCase(
                    rc.getInvoker().getUrl().getProtocol()));
        } finally {
            demoService.unexport();
        }
    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.checkInterfaceAndMethod3,org.apache.dubbo.config.ReferenceConfigTest.testInjvm,0,"""@Test(expected = IllegalStateException.class)
    public void checkInterfaceAndMethod3() throws Exception {
        MethodConfig methodConfig = new MethodConfig();
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.checkInterfaceAndMethods(Greeting.class, Collections.singletonList(methodConfig));
    }""","""@Test
    public void testInjvm() throws Exception {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-protocol-random-port"");

        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");

        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ServiceConfig<DemoService> demoService;
        demoService = new ServiceConfig<DemoService>();
        demoService.setInterface(DemoService.class);
        demoService.setRef(new DemoServiceImpl());
        demoService.setApplication(application);
        demoService.setRegistry(registry);
        demoService.setProtocol(protocol);

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());
        rc.setInjvm(false);

        try {
            demoService.export();
            rc.get();
            Assert.assertTrue(!Constants.LOCAL_PROTOCOL.equalsIgnoreCase(
                    rc.getInvoker().getUrl().getProtocol()));
        } finally {
            demoService.unexport();
        }
    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.checkStubAndMock7,org.apache.dubbo.config.ReferenceConfigTest.testInjvm,0,"""@Test(expected = IllegalStateException.class)
    public void checkStubAndMock7() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.setMock(""return {a, b}"");
        interfaceConfig.checkStubAndMock(Greeting.class);
    }""","""@Test
    public void testInjvm() throws Exception {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-protocol-random-port"");

        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");

        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ServiceConfig<DemoService> demoService;
        demoService = new ServiceConfig<DemoService>();
        demoService.setInterface(DemoService.class);
        demoService.setRef(new DemoServiceImpl());
        demoService.setApplication(application);
        demoService.setRegistry(registry);
        demoService.setProtocol(protocol);

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());
        rc.setInjvm(false);

        try {
            demoService.export();
            rc.get();
            Assert.assertTrue(!Constants.LOCAL_PROTOCOL.equalsIgnoreCase(
                    rc.getInvoker().getUrl().getProtocol()));
        } finally {
            demoService.unexport();
        }
    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.testMonitor,org.apache.dubbo.config.ReferenceConfigTest.testInjvm,0,"""@Test
    public void testMonitor() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.setMonitor(""monitor-addr"");
        TestCase.assertEquals(""monitor-addr"", interfaceConfig.getMonitor().getAddress());
        MonitorConfig monitorConfig = new MonitorConfig();
        interfaceConfig.setMonitor(monitorConfig);
        TestCase.assertSame(monitorConfig, interfaceConfig.getMonitor());
    }""","""@Test
    public void testInjvm() throws Exception {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-protocol-random-port"");

        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");

        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ServiceConfig<DemoService> demoService;
        demoService = new ServiceConfig<DemoService>();
        demoService.setInterface(DemoService.class);
        demoService.setRef(new DemoServiceImpl());
        demoService.setApplication(application);
        demoService.setRegistry(registry);
        demoService.setProtocol(protocol);

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());
        rc.setInjvm(false);

        try {
            demoService.export();
            rc.get();
            Assert.assertTrue(!Constants.LOCAL_PROTOCOL.equalsIgnoreCase(
                    rc.getInvoker().getUrl().getProtocol()));
        } finally {
            demoService.unexport();
        }
    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.checkStubAndMock4,org.apache.dubbo.config.ReferenceConfigTest.testInjvm,0,"""@Test(expected = IllegalStateException.class)
    public void checkStubAndMock4() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.setStub(GreetingLocal1.class.getName());
        interfaceConfig.checkStubAndMock(Greeting.class);
    }""","""@Test
    public void testInjvm() throws Exception {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-protocol-random-port"");

        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");

        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ServiceConfig<DemoService> demoService;
        demoService = new ServiceConfig<DemoService>();
        demoService.setInterface(DemoService.class);
        demoService.setRef(new DemoServiceImpl());
        demoService.setApplication(application);
        demoService.setRegistry(registry);
        demoService.setProtocol(protocol);

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());
        rc.setInjvm(false);

        try {
            demoService.export();
            rc.get();
            Assert.assertTrue(!Constants.LOCAL_PROTOCOL.equalsIgnoreCase(
                    rc.getInvoker().getUrl().getProtocol()));
        } finally {
            demoService.unexport();
        }
    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.checkInterfaceAndMethod4,org.apache.dubbo.config.ReferenceConfigTest.testInjvm,0,"""@Test(expected = IllegalStateException.class)
    public void checkInterfaceAndMethod4() throws Exception {
        MethodConfig methodConfig = new MethodConfig();
        methodConfig.setName(""nihao"");
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.checkInterfaceAndMethods(Greeting.class, Collections.singletonList(methodConfig));
    }""","""@Test
    public void testInjvm() throws Exception {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-protocol-random-port"");

        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");

        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ServiceConfig<DemoService> demoService;
        demoService = new ServiceConfig<DemoService>();
        demoService.setInterface(DemoService.class);
        demoService.setRef(new DemoServiceImpl());
        demoService.setApplication(application);
        demoService.setRegistry(registry);
        demoService.setProtocol(protocol);

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());
        rc.setInjvm(false);

        try {
            demoService.export();
            rc.get();
            Assert.assertTrue(!Constants.LOCAL_PROTOCOL.equalsIgnoreCase(
                    rc.getInvoker().getUrl().getProtocol()));
        } finally {
            demoService.unexport();
        }
    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.testLayer,org.apache.dubbo.config.ReferenceConfigTest.testInjvm,0,"""@Test
    public void testLayer() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.setLayer(""layer"");
        TestCase.assertEquals(""layer"", interfaceConfig.getLayer());
    }""","""@Test
    public void testInjvm() throws Exception {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-protocol-random-port"");

        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");

        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ServiceConfig<DemoService> demoService;
        demoService = new ServiceConfig<DemoService>();
        demoService.setInterface(DemoService.class);
        demoService.setRef(new DemoServiceImpl());
        demoService.setApplication(application);
        demoService.setRegistry(registry);
        demoService.setProtocol(protocol);

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());
        rc.setInjvm(false);

        try {
            demoService.export();
            rc.get();
            Assert.assertTrue(!Constants.LOCAL_PROTOCOL.equalsIgnoreCase(
                    rc.getInvoker().getUrl().getProtocol()));
        } finally {
            demoService.unexport();
        }
    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.testLoadMonitor,org.apache.dubbo.config.ReferenceConfigTest.testReferenceRetry,0,"""@Test
    public void testLoadMonitor() throws Exception {
        System.setProperty(""dubbo.monitor.address"", ""monitor-addr:12080"");
        System.setProperty(""dubbo.monitor.protocol"", ""monitor"");
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        URL url = interfaceConfig.loadMonitor(new URL(""dubbo"", ""addr1"", 9090));
        TestCase.assertEquals(""monitor-addr:12080"", url.getAddress());
        TestCase.assertEquals(MonitorService.class.getName(), url.getParameter(""interface""));
        TestCase.assertNotNull(url.getParameter(""dubbo""));
        TestCase.assertNotNull(url.getParameter(""pid""));
        TestCase.assertNotNull(url.getParameter(""timestamp""));
    }""","""@Test
    public void testReferenceRetry() {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-reference-retry"");
        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");
        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());

        boolean success = false;
        DemoService demoService = null;
        try {
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertFalse(success);
        Assert.assertNull(demoService);

        ServiceConfig<DemoService> sc = new ServiceConfig<DemoService>();
        sc.setInterface(DemoService.class);
        sc.setRef(new DemoServiceImpl());
        sc.setApplication(application);
        sc.setRegistry(registry);
        sc.setProtocol(protocol);

        try {
            sc.export();
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertTrue(success);
        Assert.assertNotNull(demoService);

    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.checkStubAndMock2,org.apache.dubbo.config.ReferenceConfigTest.testReferenceRetry,0,"""@Test(expected = IllegalStateException.class)
    public void checkStubAndMock2() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.setLocal(GreetingLocal2.class.getName());
        interfaceConfig.checkStubAndMock(Greeting.class);
    }""","""@Test
    public void testReferenceRetry() {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-reference-retry"");
        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");
        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());

        boolean success = false;
        DemoService demoService = null;
        try {
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertFalse(success);
        Assert.assertNull(demoService);

        ServiceConfig<DemoService> sc = new ServiceConfig<DemoService>();
        sc.setInterface(DemoService.class);
        sc.setRef(new DemoServiceImpl());
        sc.setApplication(application);
        sc.setRegistry(registry);
        sc.setProtocol(protocol);

        try {
            sc.export();
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertTrue(success);
        Assert.assertNotNull(demoService);

    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.testCheckRegistry2,org.apache.dubbo.config.ReferenceConfigTest.testReferenceRetry,0,"""@Test(expected = IllegalStateException.class)
    public void testCheckRegistry2() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.checkRegistry();
    }""","""@Test
    public void testReferenceRetry() {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-reference-retry"");
        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");
        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());

        boolean success = false;
        DemoService demoService = null;
        try {
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertFalse(success);
        Assert.assertNull(demoService);

        ServiceConfig<DemoService> sc = new ServiceConfig<DemoService>();
        sc.setInterface(DemoService.class);
        sc.setRef(new DemoServiceImpl());
        sc.setApplication(application);
        sc.setRegistry(registry);
        sc.setProtocol(protocol);

        try {
            sc.export();
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertTrue(success);
        Assert.assertNotNull(demoService);

    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.testCluster,org.apache.dubbo.config.ReferenceConfigTest.testReferenceRetry,0,"""@Test
    public void testCluster() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.setCluster(""mockcluster"");
        TestCase.assertEquals(""mockcluster"", interfaceConfig.getCluster());
    }""","""@Test
    public void testReferenceRetry() {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-reference-retry"");
        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");
        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());

        boolean success = false;
        DemoService demoService = null;
        try {
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertFalse(success);
        Assert.assertNull(demoService);

        ServiceConfig<DemoService> sc = new ServiceConfig<DemoService>();
        sc.setInterface(DemoService.class);
        sc.setRef(new DemoServiceImpl());
        sc.setApplication(application);
        sc.setRegistry(registry);
        sc.setProtocol(protocol);

        try {
            sc.export();
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertTrue(success);
        Assert.assertNotNull(demoService);

    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.testCheckRegistry1,org.apache.dubbo.config.ReferenceConfigTest.testReferenceRetry,0,"""@Test
    public void testCheckRegistry1() throws Exception {
        System.setProperty(""dubbo.registry.address"", ""addr1|addr2"");
        try {
            InterfaceConfig interfaceConfig = new InterfaceConfig();
            interfaceConfig.checkRegistry();
            TestCase.assertEquals(2, interfaceConfig.getRegistries().size());
        } finally {
            System.clearProperty(""dubbo.registry.address"");
        }
    }""","""@Test
    public void testReferenceRetry() {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-reference-retry"");
        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");
        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());

        boolean success = false;
        DemoService demoService = null;
        try {
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertFalse(success);
        Assert.assertNull(demoService);

        ServiceConfig<DemoService> sc = new ServiceConfig<DemoService>();
        sc.setInterface(DemoService.class);
        sc.setRef(new DemoServiceImpl());
        sc.setApplication(application);
        sc.setRegistry(registry);
        sc.setProtocol(protocol);

        try {
            sc.export();
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertTrue(success);
        Assert.assertNotNull(demoService);

    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.testOwner,org.apache.dubbo.config.ReferenceConfigTest.testReferenceRetry,0,"""@Test
    public void testOwner() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.setOwner(""owner"");
        TestCase.assertEquals(""owner"", interfaceConfig.getOwner());
    }""","""@Test
    public void testReferenceRetry() {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-reference-retry"");
        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");
        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());

        boolean success = false;
        DemoService demoService = null;
        try {
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertFalse(success);
        Assert.assertNull(demoService);

        ServiceConfig<DemoService> sc = new ServiceConfig<DemoService>();
        sc.setInterface(DemoService.class);
        sc.setRef(new DemoServiceImpl());
        sc.setApplication(application);
        sc.setRegistry(registry);
        sc.setProtocol(protocol);

        try {
            sc.export();
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertTrue(success);
        Assert.assertNotNull(demoService);

    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.checkStubAndMock3,org.apache.dubbo.config.ReferenceConfigTest.testReferenceRetry,0,"""@Test
    public void checkStubAndMock3() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.setLocal(GreetingLocal3.class.getName());
        interfaceConfig.checkStubAndMock(Greeting.class);
    }""","""@Test
    public void testReferenceRetry() {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-reference-retry"");
        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");
        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());

        boolean success = false;
        DemoService demoService = null;
        try {
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertFalse(success);
        Assert.assertNull(demoService);

        ServiceConfig<DemoService> sc = new ServiceConfig<DemoService>();
        sc.setInterface(DemoService.class);
        sc.setRef(new DemoServiceImpl());
        sc.setApplication(application);
        sc.setRegistry(registry);
        sc.setProtocol(protocol);

        try {
            sc.export();
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertTrue(success);
        Assert.assertNotNull(demoService);

    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.testStub,org.apache.dubbo.config.ReferenceConfigTest.testReferenceRetry,0,"""@Test
    public void testStub() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.setStub((Boolean) null);
        TestCase.assertNull(interfaceConfig.getStub());
        interfaceConfig.setStub(true);
        TestCase.assertEquals(""true"", interfaceConfig.getStub());
        interfaceConfig.setStub(""GreetingMock"");
        TestCase.assertEquals(""GreetingMock"", interfaceConfig.getStub());
    }""","""@Test
    public void testReferenceRetry() {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-reference-retry"");
        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");
        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());

        boolean success = false;
        DemoService demoService = null;
        try {
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertFalse(success);
        Assert.assertNull(demoService);

        ServiceConfig<DemoService> sc = new ServiceConfig<DemoService>();
        sc.setInterface(DemoService.class);
        sc.setRef(new DemoServiceImpl());
        sc.setApplication(application);
        sc.setRegistry(registry);
        sc.setProtocol(protocol);

        try {
            sc.export();
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertTrue(success);
        Assert.assertNotNull(demoService);

    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.checkStubAndMock1,org.apache.dubbo.config.ReferenceConfigTest.testReferenceRetry,0,"""@Test(expected = IllegalStateException.class)
    public void checkStubAndMock1() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.setLocal(GreetingLocal1.class.getName());
        interfaceConfig.checkStubAndMock(Greeting.class);
    }""","""@Test
    public void testReferenceRetry() {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-reference-retry"");
        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");
        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());

        boolean success = false;
        DemoService demoService = null;
        try {
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertFalse(success);
        Assert.assertNull(demoService);

        ServiceConfig<DemoService> sc = new ServiceConfig<DemoService>();
        sc.setInterface(DemoService.class);
        sc.setRef(new DemoServiceImpl());
        sc.setApplication(application);
        sc.setRegistry(registry);
        sc.setProtocol(protocol);

        try {
            sc.export();
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertTrue(success);
        Assert.assertNotNull(demoService);

    }"""
apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.AbstractInterfaceConfigTest.testScope,org.apache.dubbo.config.ReferenceConfigTest.testReferenceRetry,0,"""@Test
    public void testScope() throws Exception {
        InterfaceConfig interfaceConfig = new InterfaceConfig();
        interfaceConfig.setScope(""scope"");
        TestCase.assertEquals(""scope"", interfaceConfig.getScope());
    }""","""@Test
    public void testReferenceRetry() {
        ApplicationConfig application = new ApplicationConfig();
        application.setName(""test-reference-retry"");
        RegistryConfig registry = new RegistryConfig();
        registry.setAddress(""multicast://224.5.6.7:1234"");
        ProtocolConfig protocol = new ProtocolConfig();
        protocol.setName(""dubbo"");

        ReferenceConfig<DemoService> rc = new ReferenceConfig<DemoService>();
        rc.setApplication(application);
        rc.setRegistry(registry);
        rc.setInterface(DemoService.class.getName());

        boolean success = false;
        DemoService demoService = null;
        try {
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertFalse(success);
        Assert.assertNull(demoService);

        ServiceConfig<DemoService> sc = new ServiceConfig<DemoService>();
        sc.setInterface(DemoService.class);
        sc.setRef(new DemoServiceImpl());
        sc.setApplication(application);
        sc.setRegistry(registry);
        sc.setProtocol(protocol);

        try {
            sc.export();
            demoService = rc.get();
            success = true;
        } catch (Exception e) {
            e.printStackTrace();
        }
        Assert.assertTrue(success);
        Assert.assertNotNull(demoService);

    }"""
