project,sha,module,methodAbsolutePath,average_runtime
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.reactive.WebFluxTypeExcludeFilterTests.matchNotUsingDefaultFilters,0.0008
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.reactive.WebFluxTypeExcludeFilterTests.matchWhenHasController,0.00276667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.reactive.WebFluxTypeExcludeFilterTests.matchWhenHasNoControllers,0.00316667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.reactive.WebFluxTypeExcludeFilterTests.matchWithExcludeFilter,0.00363333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.reactive.WebFluxTypeExcludeFilterTests.matchWithIncludeFilter,0.00263333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.reactive.WebTestClientAutoConfigurationTests.shouldApplySpringSecurityConfigurer,0.00453333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.reactive.WebTestClientAutoConfigurationTests.shouldCustomizeClientCodecs,0.0203
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.reactive.WebTestClientAutoConfigurationTests.shouldCustomizeTimeout,0.00673333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.reactive.WebTestClientAutoConfigurationTests.shouldNotApplySpringSecurityConfigurerWhenSpringSecurityNotOnClassPath,0.0247667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.reactive.WebTestClientAutoConfigurationTests.shouldNotBeConfiguredWithoutWebHandler,0.00786667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.MockMvcAutoConfigurationTests.registersDispatcherServletFromMockMvc,0.0134667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.MockMvcSpringBootTestIntegrationTests.shouldFindController1,0.0153667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.MockMvcSpringBootTestIntegrationTests.shouldFindController2,0.00306667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.MockMvcSpringBootTestIntegrationTests.shouldFindControllerAdvice,0.0127667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.MockMvcSpringBootTestIntegrationTests.shouldHaveRealService,0.0014
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestAllControllersIntegrationTests.shouldFindController1,0.00293333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestAllControllersIntegrationTests.shouldFindController2,0.00296667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestAllControllersIntegrationTests.shouldFindControllerAdvice,0.00396667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestAllControllersIntegrationTests.shouldNotFilterErrorAttributes,0.000833333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestAllControllersIntegrationTests.shouldRunValidationFailure,0.0120667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestAllControllersIntegrationTests.shouldRunValidationSuccess,0.0621333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestConverterIntegrationTests.shouldFindConverter,0.017
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestCustomDispatcherServletIntegrationTests.dispatcherServletIsCustomized,0.0141
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestHateoasIntegrationTests.hateoasResponse,0.0243667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestHateoasIntegrationTests.plainResponse,0.00426667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestMessageSourceIntegrationTests.messageSourceHasBeenAutoConfigured,0.00223333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestOneControllerIntegrationTests.shouldFindController2,0.00263333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestOneControllerIntegrationTests.shouldNotFindController1,0.00316667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestPageableIntegrationTests.shouldSupportPageable,0.0105
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestPrintAlwaysIntegrationTests.shouldPrint,0.00333333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestPrintDefaultIntegrationTests.shouldNotPrint,0.00243333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestPrintDefaultIntegrationTests.shouldPrint,0.00473333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestPrintDefaultOverrideIntegrationTests.shouldFindController1,0.0171333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestPrintOverrideIntegrationTests.shouldNotPrint,0.0032
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestServletFilterIntegrationTests.shouldApplyFilter,0.0024
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestServletFilterRegistrationDisabledIntegrationTests.shouldApplyFilter,0.00273333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebClientIntegrationTests.shouldAutoConfigureWebClient,0.0464
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldAutoConfigureWebClient,0.0007
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverCustomScopeIntegrationTests.shouldBeTheSameWebClient,0.000466667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldAutoConfigureWebClient,0.0265
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWebDriverIntegrationTests.shouldBeADifferentWebClient,0.0111667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWithAutoConfigureMockMvcIntegrationTests.shouldNotAddFilters,0.0052
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWithAutoConfigureMockMvcIntegrationTests.shouldNotHaveWebClient,0.00153333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.mockmvc.WebMvcTestWithAutoConfigureMockMvcIntegrationTests.shouldNotHaveWebDriver,0.000733333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.SpringBootMockMvcBuilderCustomizerTests.customizeShouldAddFilters,0.00383333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestAutoConfigurationIntegrationTests.asyncTaskExecutorWithApplicationTaskExecutor,0.00216667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestAutoConfigurationIntegrationTests.freemarkerAutoConfigurationWasImported,0.0008
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestAutoConfigurationIntegrationTests.groovyTemplatesAutoConfigurationWasImported,0.000766667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestAutoConfigurationIntegrationTests.mustacheAutoConfigurationWasImported,0.000766667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestAutoConfigurationIntegrationTests.taskExecutionAutoConfigurationWasImported,0.000666667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestAutoConfigurationIntegrationTests.thymeleafAutoConfigurationWasImported,0.0007
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTestPropertiesIntegrationTests.environmentWithNewProfile,0.0013
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTypeExcludeFilterTests.matchNotUsingDefaultFilters,0.000633333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTypeExcludeFilterTests.matchWhenHasController,0.00956667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTypeExcludeFilterTests.matchWhenHasNoControllers,0.00986667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTypeExcludeFilterTests.matchWhenSecureFalse,0.0101333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTypeExcludeFilterTests.matchWithExcludeFilter,0.0107
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test-autoconfigure,org.springframework.boot.test.autoconfigure.web.servlet.WebMvcTypeExcludeFilterTests.matchWithIncludeFilter,0.00606667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.AnnotatedClassFinderTests.findFromClassWhenConfigurationIsFoundShouldReturnConfiguration,0.00153333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.AnnotatedClassFinderTests.findFromClassWhenSourceIsNullShouldThrowException,0.000333333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.AnnotatedClassFinderTests.findFromPackageWhenConfigurationIsFoundShouldReturnConfiguration,0
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.AnnotatedClassFinderTests.findFromPackageWhenNoConfigurationFoundShouldReturnNull,0.0827667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.AnnotatedClassFinderTests.findFromPackageWhenSourceIsNullShouldThrowException,0.000266667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.assertThatWhenContextFailsShouldReturnAssertions,0.000233333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.assertThatWhenContextStartsShouldReturnAssertions,0.0000333333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.closeShouldCloseContext,0.0003
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getSourceContextOfTypeWhenContextFailsToStartShouldThrowException,0.000333333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getSourceContextOfTypeWhenContextStartsShouldReturnSourceContext,0.0000333333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getSourceContextWhenContextFailsShouldThrowException,0.0004
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getSourceContextWhenContextStartsShouldReturnSourceContext,0.0025
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getStartupFailureWhenContextFailsToStartShouldReturnException,0.0001
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getStartupFailureWhenContextStartsShouldReturnNull,0.0002
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getWhenContextFailsShouldReturnProxyThatThrowsExceptions,0.000266667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getWhenContextStartsShouldReturnProxyThatCallsRealMethods,0.000266667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getWhenContextTypeIsClassShouldThrowException,0.0035
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getWhenContextTypeIsNullShouldThrowException,0.0003
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getWhenSupplierIsNullShouldThrowException,0.000333333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getWhenTypeIsClassShouldThrowException,0.000266667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.getWhenTypeIsNullShouldThrowException,0.0003
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.toStringWhenContextFailsToStartShouldReturnSimpleString,0.0001
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertProviderTests.toStringWhenContextStartsShouldReturnSimpleString,0.0002
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.createWhenApplicationContextIsNullShouldThrowException,0.000266667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.createWhenHasApplicationContextShouldSetActual,0.0000333333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.createWhenHasExceptionShouldSetFailure,0.0000666667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.doesNotHaveBeanOfNameWhenFailedToStartShouldFail,0.00696667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.doesNotHaveBeanOfNameWhenHasBeanOfTypeShouldFail,0.000366667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.doesNotHaveBeanOfNameWhenHasNoBeanOfTypeShouldPass,0.000133333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.doesNotHaveBeanOfTypeWhenFailedToStartShouldFail,0.000733333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.doesNotHaveBeanOfTypeWhenHasBeanOfTypeShouldFail,0.000366667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.doesNotHaveBeanOfTypeWhenHasNoBeanOfTypeShouldPass,0.0000666667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.doesNotHaveBeanOfTypeWhenInParentShouldFail,0.000633333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.doesNotHaveBeanOfTypeWithLimitedScopeWhenInParentShouldPass,0.000466667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanNamesWhenFailedToStartShouldFail,0.0006
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanNamesWhenHasNamesShouldReturnNamesAssert,0.0007
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanNamesWhenHasNoNamesShouldReturnEmptyAssert,0.0002
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfNameAndTypeWhenFailedToStartShouldFail,0.000933333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfNameAndTypeWhenHasBeanShouldReturnBeanAssert,0.0001
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfNameAndTypeWhenHasNoBeanOfNameButDifferentTypeShouldFail,0.0005
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfNameAndTypeWhenHasNoBeanOfNameShouldReturnNullAssert,0.000166667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfNameWhenFailedToStartShouldFail,0.000366667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfNameWhenHasBeanShouldReturnBeanAssert,0.000133333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfNameWhenHasNoBeanOfNameShouldReturnNullAssert,0.000233333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfTypeWhenFailedToStartShouldFail,0.000866667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfTypeWhenHasBeanShouldReturnBeanAssert,0.0002
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfTypeWhenHasMultipleBeansIncludingParentShouldFail,0.000633333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfTypeWhenHasMultipleBeansShouldFail,0.000466667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfTypeWhenHasNoBeanShouldReturnNullAssert,0.000133333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfTypeWhenInParentShouldReturnBeanAssert,0.0003
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfTypeWhenInParentWithLimitedScopeShouldReturnNullAssert,0.0000666667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeanOfTypeWithLimitedScopeWhenHasMultipleBeansIncludingParentShouldReturnBeanAssert,0.000233333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeansShouldIncludeBeansFromParentScope,0.000133333
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeansWhenFailedToStartShouldFail,0.000566667
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeansWhenHasBeansShouldReturnMapAssert,0.0002
spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,org.springframework.boot.test.context.assertj.ApplicationContextAssertTests.getBeansWhenHasNoBeansShouldReturnEmptyMapAssert,0.000766667
